Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
56,"SA Junoh, JY Pyun","Enhancing indoor localization with semi-crowdsourced fingerprinting and GAN-based data augmentation",2023,"IEEE Internet of Things Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10314729/","https://scholar.google.com/scholar?cites=17913831106601973650&as_sdt=2005&sciodt=2007&hl=en",113,"2026-09-22 08:28:53","","","",,,,,,56,18.67,28,2,3,"… where alabelt represents the index number of the WiFi AP with the maximum RSS state (rssi … We incorporated a random walk (case 1) into our fingerprint surveying process, as …","","https://scholar.google.com/scholar?q=related:knda23q2mvgJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
92,"Z Cai, Y Wang, Q Jiang, G Gui…","Toward intelligent lightweight and efficient UAV identification with RF fingerprinting",2024,"IEEE Internet of Things …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10513356/","https://scholar.google.com/scholar?cites=9137341672379930792&as_sdt=2005&sciodt=2007&hl=en",114,"2026-09-22 08:28:53","","","",,,,,,92,46.00,18,5,2,"… See https://www.ieee.org/publications/rights/index.html for … See https://www.ieee.org/publications/rights/index.html for … See https://www.ieee.org/publications/rights/index.html for more …","","https://scholar.google.com/scholar?q=related:qFiU3dZbzn4J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
51,"H Zhou, Z Ren, D Li, C Xu, X Mu, C Lee","Dynamic construction of refractive index-dependent vibrations using surface plasmon-phonon polaritons",2023,"Nature Communications","nature.com","https://www.nature.com/articles/s41467-023-43127-z","https://scholar.google.com/scholar?cites=14523766100537516573&as_sdt=2005&sciodt=2007&hl=en",115,"2026-09-22 08:28:53","HTML","","",,,,,,51,17.00,9,6,3,"… index (referred to as refractive index (n) hereafter). Notably, sensitivity to refractive index … real and imaginary parts of the composite refractive index in the same wavelength range. To …","https://www.nature.com/articles/s41467-023-43127-z","https://scholar.google.com/scholar?q=related:HSJmd1HIjskJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
66,"SA Shiryev, R Agarwala","Indexing and searching petabase-scale nucleotide resources",2024,"Nature methods","nature.com","https://www.nature.com/articles/s41592-024-02280-z","https://scholar.google.com/scholar?cites=11079484960570757983&as_sdt=2005&sciodt=2007&hl=en",116,"2026-09-22 08:28:53","","","",,,,,,66,33.00,33,2,2,"… such content by providing indexing and search capabilities. Indexing uses dense sampling … We illustrate the functionality of Pebblescout by creating eight databases that index over 3.7 …","https://pmc.ncbi.nlm.nih.gov/articles/PMC11166510/","https://scholar.google.com/scholar?q=related:X1Maud48wpkJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
74,"J Zhang, J Yang, Y Lv, X Zhang, C Xia, H Zhao…","Genetic diversity analysis and variety identification using SSR and SNP markers in melon",2023,"BMC plant biology","Springer","https://link.springer.com/article/10.1186/s12870-023-04056-7","https://scholar.google.com/scholar?cites=17448646669520120809&as_sdt=2005&sciodt=2007&hl=en",117,"2026-09-22 08:28:53","HTML","10.1186/s12870-023-04056-7","",,,,,,74,24.67,11,7,3,"… SNPs to establish the DNA fingerprints of the 259 melon … In this study, we calculated the SNP-index between the group … 718 SNP of them with △SNP index values equal to 1 were …","https://link.springer.com/article/10.1186/s12870-023-04056-7","https://scholar.google.com/scholar?q=related:6asM9LILJvIJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
56,"J Zhang, X Hou, K Zhang, Y Deng, Q Xiao, Y Gao…","Deciphering fluorescent and molecular fingerprint of dissolved organic matter leached from microplastics in water",2024,"Water Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0043135423014872","https://scholar.google.com/scholar?cites=14817180824335425097&as_sdt=2005&sciodt=2007&hl=en",118,"2026-09-22 08:28:53","","","",,,,,,56,28.00,8,7,2,"… Additionally, we calculated the double-bond equivalence (DBE), aromaticity index (AI) and nominal oxidation state of carbon (NOSC) as follows: DBE = 1 + (2C – H + N + P)/2, AI = (1 + …","","https://scholar.google.com/scholar?q=related:SR4-d3Qzoc0J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
141,"G Landrum, P Tosco, B Kelley, R Rodriguez…","rdkit/rdkit: 2025_03_1 (Q1 2025) Release",2025,"…","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2025zndo..15115844L/abstract","https://scholar.google.com/scholar?cites=746792612532219867&as_sdt=2005&sciodt=2007&hl=en",119,"2026-09-22 08:28:53","","","",,,,,,141,141.00,28,5,1,"… (github pull #8216 from DavidACosgrove) Add property to track reactant index in reaction products (github issue #8222 from bp-kelley) Optimisation of fingerprint Synthon Search (…","","https://scholar.google.com/scholar?q=related:22_epuwjXQoJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
53,"A Jagannath, J Jagannath","Embedding-assisted attentional deep learning for real-world RF fingerprinting of Bluetooth",2023,"IEEE Transactions on Cognitive …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10107741/","https://scholar.google.com/scholar?cites=12060959476275236355&as_sdt=2005&sciodt=2007&hl=en",120,"2026-09-22 08:28:53","","","",,,,,,53,17.67,27,2,3,"… See https://www.ieee.org/publications/rights/index.html for more information. … framework for fingerprinting BT devices that provide on average 90.5% fingerprinting accuracy and …","https://arxiv.org/pdf/2210.02897","https://scholar.google.com/scholar?q=related:A07E8b0iYacJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
82,"DA Helmerich, G Beliu, D Taban, M Meub, M Streit…","Photoswitching fingerprint analysis bypasses the 10-nm resolution barrier",2022,"Nature …","nature.com","https://www.nature.com/articles/s41592-022-01548-6","https://scholar.google.com/scholar?cites=3217029644673965860&as_sdt=2005&sciodt=2007&hl=en",121,"2026-09-22 08:28:53","HTML","","",,,,,,82,20.50,14,6,4,"… We show how photoswitching fingerprint analysis in combination with time-resolved fluorescence detection can overcome these limitations. We demonstrate the concept using DNA …","https://www.nature.com/articles/s41592-022-01548-6","https://scholar.google.com/scholar?q=related:JF-x0movpSwJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
76,"F Krach, J Stemick, T Boerstler, A Weiss…","An alternative splicing modulator decreases mutant HTT and improves the molecular fingerprint in Huntington's disease patient neurons",2022,"Nature …","nature.com","https://www.nature.com/articles/s41467-022-34419-x","https://scholar.google.com/scholar?cites=8728931211769664395&as_sdt=2005&sciodt=2007&hl=en",122,"2026-09-22 08:28:53","HTML","","",,,,,,76,19.00,15,5,4,"Huntington’s disease (HD) is a neurodegenerative disorder caused by poly-Q expansion in the Huntingtin (HTT) protein. Here, we delineate elevated mutant HTT (mHTT) levels in …","https://www.nature.com/articles/s41467-022-34419-x","https://scholar.google.com/scholar?q=related:i9NZcrBkI3kJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
58,"J Behal, M Valentino, L Miccio, V Bianco, S Itri…","Toward an all-optical fingerprint of synthetic and natural microplastic fibers by polarization-sensitive holographic microscopy",2022,"ACS …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsphotonics.1c01781","https://scholar.google.com/scholar?cites=17246552025084624763&as_sdt=2005&sciodt=2007&hl=en",123,"2026-09-22 08:28:53","","10.1021/acsphotonics.1c01781","",,,,,,58,14.50,10,6,4,"… Here, the lower indexes x and y refer to the transversal components, A x and A y are the maximum amplitudes, and φ x and φ y are the phases of the complex amplitudes U x and U y , …","https://pubs.acs.org/doi/full/10.1021/acsphotonics.1c01781","https://scholar.google.com/scholar?q=related:e392z7APWO8J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
47,"Y Ma, R Liu, X Geng, X Hu, W Chen, B Deng, R Yu…","Synthesis and spectroscopic analysis of Eu3+-doped tungsten bronze Sr5YTi3Nb7O30 phosphors for w-LED and visualization of latent fingerprint",2022,"Ceramics …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0272884221033423","https://scholar.google.com/scholar?cites=5174578816003142423&as_sdt=2005&sciodt=2007&hl=en",124,"2026-09-22 08:28:53","","","",,,,,,47,11.75,6,8,4,"… The latent fingerprint was detected by the powder dusting method. A volunteer pressed on the nonporous substrate by her index finger with appropriate strength. After that, the phosphor …","","https://scholar.google.com/scholar?q=related:F_MgXgTMz0cJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
475,"G Shen, J Zhang, A Marshall…","Towards scalable and channel-robust radio frequency fingerprint identification for LoRa",2022,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9715147/","https://scholar.google.com/scholar?cites=3187069193508049464&as_sdt=2005&sciodt=2007&hl=en",125,"2026-09-22 08:28:53","","","",,,,,,475,118.75,119,4,4,"… where τd is the RMS delay spread and pmax is the index of the last path. The PDP is normalized. This paper also considers Doppler shift, which is overlooked in previous work as the …","https://arxiv.org/pdf/2107.02867","https://scholar.google.com/scholar?q=related:OFKjsYu-OiwJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
107,"R Wang, R Hao, D Li, L Huang, R Jiang…","Multifunctional terahertz biodetection enabled by resonant metasurfaces",2025,"Advanced …","Wiley Online Library","https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adma.202418147","https://scholar.google.com/scholar?cites=4501200668049321924&as_sdt=2005&sciodt=2007&hl=en",126,"2026-09-22 08:28:53","","10.1002/adma.202418147","",,,,,,107,107.00,18,6,1,"… effects on net analyte mass and refractive index. Further, for general biological processes in … simultaneous detection of diverse molecular vibration fingerprints at multiple spectral points. …","https://einstein.nju.edu.cn/upload/kindeditor/file/20250318/20250318221228_3285.pdf","https://scholar.google.com/scholar?q=related:xK_UwSh6dz4J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
40,"C Bonnetti, T Riegler, X Liu, M Cuney","Granite-related high-temperature hydrothermal uranium mineralisation: evidence from the alteration fingerprint associated with an early Yanshanian magmatic event …",2023,"Mineralium Deposita","Springer","https://link.springer.com/article/10.1007/s00126-022-01137-9","https://scholar.google.com/scholar?cites=14864875200268213550&as_sdt=2005&sciodt=2007&hl=en",127,"2026-09-22 08:28:53","","10.1007/s00126-022-01137-9","",,,,,,40,13.33,10,4,3,"… index (A parameter) relative to a differenciation index (B parameter) displaying I-, A- and S-type magmatic fractionation trends for the host granites and the hydrothermal alteration …","https://www.researchgate.net/profile/Christophe-Bonnetti/publication/363432586_Granite-related_high-temperature_hydrothermal_uranium_mineralisation_evidence_from_the_alteration_fingerprint_associated_with_an_early_Yanshanian_magmatic_event_in_the_Nanling_belt_SE_China/links/631dbe3e873eca0c007cfcfb/Granite-related-high-temperature-hydrothermal-uranium-mineralisation-evidence-from-the-alteration-fingerprint-associated-with-an-early-Yanshanian-magmatic-event-in-the-Nanling-belt-SE-China.pdf","https://scholar.google.com/scholar?q=related:Lh2AtjylSs4J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
119,"Y Ruan, L Chen, X Zhou, Z Liu, X Liu…","iPos-5G: Indoor positioning via commercial 5G NR CSI",2022,"IEEE Internet of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9999279/","https://scholar.google.com/scholar?cites=8028774397319013723&as_sdt=2005&sciodt=2007&hl=en",128,"2026-09-22 08:28:53","","","",,,,,,119,29.75,20,6,4,"… as a fingerprint database. Compared with Horus [37], which is based on the RSSI fingerprint … the unwrapped phase, and d(k) is the index of the kth pilot subcarrier in an OFDM symbol. …","","https://scholar.google.com/scholar?q=related:W2Xzrcbva28J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
31,"B Abd El-Rahiem, FE Abd El Samie, M Amin","Efficient cancellable multi-biometric recognition system based on deep learning and bio-hashing",2023,"Applied Intelligence","Springer","https://link.springer.com/article/10.1007/s10489-021-03153-0","https://scholar.google.com/scholar?cites=12155072704515875209&as_sdt=2005&sciodt=2007&hl=en",129,"2026-09-22 08:28:53","","10.1007/s10489-021-03153-0","",,,,,,31,10.33,10,3,3,"… method based on locality ranking through “Index-of-Max” hashing. Umer … fingerprint biometric and the photo image is considered as the face biometric, the texture style of the fingerprint …","","https://scholar.google.com/scholar?q=related:iSG3czl-r6gJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
38,"RN Wahidah, N Lutfiyana, VF Ramadanti…","Audit sistem informasi absensi mesin fingerprint pada PT. Metal Castindo Industritama dengan menggunakan framework COBIT 5",2022,"Jurnal Sistem …","academia.edu","https://www.academia.edu/download/134072520/415.pdf","https://scholar.google.com/scholar?cites=4990536340928273938&as_sdt=2005&sciodt=2007&hl=en",130,"2026-09-22 08:28:53","PDF","","",,,,,,38,9.50,10,4,4,"… , perusahaan menggunakan mesin fingerprint sebagai sistem yang membantu dalam mencatat absensi kehadiran karyawan. Absensi dengan cara fingerprint yakni mesin untuk …","https://www.academia.edu/download/134072520/415.pdf","https://scholar.google.com/scholar?q=related:Eh61b1zyQUUJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
29,"BH Daouadji, A Attia, AA Bousahla…","On the bending behavior of porous functionally graded plates under hygrothermo-mechanical loads",2025,"Geomechanics …","psau.sa.elsevierpure.com","https://psau.sa.elsevierpure.com/en/publications/on-the-bending-behavior-of-porous-functionally-graded-plates-unde/","https://scholar.google.com/scholar?cites=15063516903493430179&as_sdt=2005&sciodt=2007&hl=en",131,"2026-09-22 08:28:53","","","",,,,,,29,29.00,7,4,1,"… A detailed parametric study is conducted to examine the effects of the gradient index, porosity index, temperature variation, moisture concentration, and damping coefficient on the …","","https://scholar.google.com/scholar?q=related:o2vRVNBcDNEJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
59,"G Liu, T Xu, X Ma, C Wang","Your model trains on my data? Protecting intellectual property of training data via membership fingerprint authentication",2022,"IEEE Transactions on Information …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9724248/","https://scholar.google.com/scholar?cites=6608140529149389464&as_sdt=2005&sciodt=2007&hl=en",132,"2026-09-22 08:28:53","","","",,,,,,59,14.75,15,4,4,"… See https://www.ieee.org/publications/rights/index.html for more information. … training process, the fingerprint-based protection can hardly produce a fingerprint that exactly matches the …","https://www.chenwang.net.cn/publications/MeFA-TIFS22.pdf","https://scholar.google.com/scholar?q=related:mKrPwczUtFsJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
371,"C Campanale, I Savino, C Massarelli, VF Uricchio","Fourier transform infrared spectroscopy to assess the degree of alteration of artificially aged and environmentally weathered microplastics",2023,"Polymers","mdpi.com","https://www.mdpi.com/2073-4360/15/4/911","https://scholar.google.com/scholar?cites=8916227133262192006&as_sdt=2005&sciodt=2007&hl=en",133,"2026-09-22 08:28:53","HTML","","",,,,,,371,123.67,93,4,3,"… The degree of ageing was assessed using three different indexes known to be … indexes representative of the degree of degradation of polymers [2]. For example, the Carbonyl index has …","https://www.mdpi.com/2073-4360/15/4/911","https://scholar.google.com/scholar?q=related:ht3KZlbNvHsJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
19,"Q Wu, S Wang, B Wang, Y Wu","An road extraction method of high-resolution remote sensing image based on spatial information perception semantic segmentation model",2022,"National Remote Sensing …","scholars.whu.edu.cn","https://scholars.whu.edu.cn/en/publications/an-road-extraction-method-of-high-resolution-remote-sensing-image/","https://scholar.google.com/scholar?cites=16408877559321818084&as_sdt=2005&sciodt=2007&hl=en",134,"2026-09-22 08:28:53","","","",,,,,,19,4.75,5,4,4,"… Among them, the Recall rate was 71.02%, the comprehensive evaluation index (F1 score) … than the D-LinkNet only in the Recall index. By comparing the experimental results, the paper …","","https://scholar.google.com/scholar?q=related:5HNBxjMLuOMJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
39,"Z Zhang, A Liang, Z Dong, Z Zhang","Sand provenance in the Gurbantunggut Desert, northern China",2022,"Catena","Elsevier","https://www.sciencedirect.com/science/article/pii/S0341816222002284","https://scholar.google.com/scholar?cites=3100936155155425649&as_sdt=2005&sciodt=2007&hl=en",135,"2026-09-22 08:28:53","","","",,,,,,39,9.75,10,4,4,"… In order to identify the sand provenance, we first calculated fingerprint indexes based on range tests for a variety of parameters, and applied multidimensional scaling to establish the …","","https://scholar.google.com/scholar?q=related:cWk07wC9CCsJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
72,"MA Farag, M Sheashea, C Zhao, AA Maamoun","UV fingerprinting approaches for quality control analyses of food and functional food coupled to chemometrics: A comprehensive analysis of novel trends and …",2022,"Foods","mdpi.com","https://www.mdpi.com/2304-8158/11/18/2867","https://scholar.google.com/scholar?cites=11471050049148161918&as_sdt=2005&sciodt=2007&hl=en",136,"2026-09-22 08:28:53","HTML","","",,,,,,72,18.00,18,4,4,"… from several indexes, ie, spectral fingerprint, information, fluctuation, and information fluctuation. Analysis depended on fingerprint separation ratio (β) and fingerprint frequency (ρ) that …","https://www.mdpi.com/2304-8158/11/18/2867","https://scholar.google.com/scholar?q=related:fg80VD5bMZ8J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
64,"H Bi, M Yang, R You","Advances in terahertz metasurface graphene for biosensing and application",2023,"Discover Nano","Springer","https://link.springer.com/article/10.1186/s11671-023-03814-8","https://scholar.google.com/scholar?cites=11803055030599165452&as_sdt=2005&sciodt=2007&hl=en",137,"2026-09-22 08:28:53","HTML","10.1186/s11671-023-03814-8","",,,,,,64,21.33,21,3,3,"… This mechanism is through the target biochemical molecule binding, molecules concentration changes and chemical changes lead to changes in the local refractive index gradient, …","https://link.springer.com/article/10.1186/s11671-023-03814-8","https://scholar.google.com/scholar?q=related:DCZA2wPgzKMJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
119,"VF Scalfani, VD Patel, AM Fernandez","Visualizing chemical space networks with RDKit and NetworkX",2022,"Journal of Cheminformatics","Springer","https://link.springer.com/article/10.1186/s13321-022-00664-x","https://scholar.google.com/scholar?cites=2204744414228466438&as_sdt=2005&sciodt=2007&hl=en",138,"2026-09-22 08:28:53","HTML","10.1186/s13321-022-00664-x","",,,,,,119,29.75,40,3,4,"… This was followed by setting the DataFrame index column to the SMILES. In this case, setting the index column to SMILES was appropriate because we already validated that the …","https://link.springer.com/article/10.1186/s13321-022-00664-x","https://scholar.google.com/scholar?q=related:BkudDl3TmB4J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
49,"HH Musa, TH Musa, O Oderinde, IH Musa…","Traditional herbal medicine: overview of research indexed in the scopus database: HH Musa et al.",2023,"Advances in Traditional …","Springer","https://link.springer.com/article/10.1007/s13596-022-00670-2","https://scholar.google.com/scholar?cites=8900587889481199064&as_sdt=2005&sciodt=2007&hl=en",139,"2026-09-22 08:28:53","","10.1007/s13596-022-00670-2","",,,,,,49,16.33,10,5,3,"Traditional herbal medicine has been playing an essential role in primary health care globally. The aim of this work is to present an overview of traditional herbal medicine research …","https://pmc.ncbi.nlm.nih.gov/articles/PMC9616399/pdf/13596_2022_Article_670.pdf","https://scholar.google.com/scholar?q=related:2K2rNIc9hXsJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
30,"Y Zhang, Y Peng, B Adebisi, G Gui…","Specific emitter identification based on radio frequency fingerprint using multi-scale network",2022,"2022 IEEE 96th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/document/10013023/","https://scholar.google.com/scholar?cites=3903602347963110420&as_sdt=2005&sciodt=2007&hl=en",140,"2026-09-22 08:28:53","","","",,,,,,30,7.50,6,5,4,"… This section first briefly introduces the generation mechanism and modeling method of RF fingerprint. Then, the RF signal model is introduced. Finally, we formulate the optimization …","","https://scholar.google.com/scholar?q=related:FNS4PqdhLDYJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
359,"C Kuenneth, R Ramprasad","polyBERT: a chemical language model to enable fully machine-driven ultrafast polymer informatics",2023,"Nature communications","nature.com","https://www.nature.com/articles/s41467-023-39868-6","https://scholar.google.com/scholar?cites=13781776655192618394&as_sdt=2005&sciodt=2007&hl=en",141,"2026-09-22 08:28:53","HTML","","",,,,,,359,119.67,180,2,3,"… The present approach outstrips the best presently available concepts for polymer property prediction based on handcrafted fingerprint schemes in speed by two orders of magnitude …","https://www.nature.com/articles/s41467-023-39868-6","https://scholar.google.com/scholar?q=related:mvWGUtm0Qr8J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
80,"M Guin, S Halder, S Chatterjee, S Konar","Synthesis, X-ray crystal structure of Cu (II) 1D coordination Polymer: In View of Hirshfeld surface, FMO, Molecular electrostatic potential (MEP) and Natural Bond orbital …",2022,"Journal of Molecular Structure","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022286022016027","https://scholar.google.com/scholar?cites=15982240478992258151&as_sdt=2005&sciodt=2007&hl=en",142,"2026-09-22 08:28:53","","","",,,,,,80,20.00,20,4,4,"… by surface contours in terms of d norm , shape index and curvature. Two dimensional finger print plots are used to evaluate the contributions of various close contacts in crystal packing. …","https://thebesclibrary.com/wp-content/uploads/2024/11/JMS-2022.pdf","https://scholar.google.com/scholar?q=related:Z9QzwQlTzN0J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
110,"Y Liang, W Liang","ResWCAE: Biometric pattern image denoising using residual wavelet-conditioned autoencoder",2024,"International Conference on Neural Information …","Springer","https://link.springer.com/chapter/10.1007/978-981-96-6603-4_17","https://scholar.google.com/scholar?cites=1700380286482080882&as_sdt=2005&sciodt=2007&hl=en",143,"2026-09-22 08:28:53","","10.1007/978-981-96-6603-4_17","",,,,,,110,55.00,55,2,2,"… a dual-encoder system that incorporates both traditional image encoding and wavelet transform-based encoding, enabling it to capture and preserve the intricate patterns of fingerprints …","https://arxiv.org/pdf/2307.12255","https://scholar.google.com/scholar?q=related:cmTXjtz2mBcJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
22,"J Shen, S Deng, J Wu","Identifying pollution sources in surface water using a fluorescence fingerprint technique in an analytical chemistry laboratory experiment for advanced undergraduates",2022,"Journal of Chemical Education","ACS Publications","https://pubs.acs.org/jceda8/article-abstract/99/2/932/1550675","https://scholar.google.com/scholar?cites=2153888574637086788&as_sdt=2005&sciodt=2007&hl=en",144,"2026-09-22 08:28:53","","","",,,,,,22,5.50,7,3,4,"… The assessment of the water quality index followed the Environmental Quality Standards for Surface Water that was proposed by the Ministry of Ecology and Environment of China. (21) …","","https://scholar.google.com/scholar?q=related:RBgEMT8m5B0J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
52,"M Akbar, I Ahmad, M Mirza, M Ali, P Barmavatu","Enhanced authentication for de-duplication of big data on cloud storage system using machine learning approach",2024,"Cluster Computing","Springer","https://link.springer.com/article/10.1007/s10586-023-04171-y","https://scholar.google.com/scholar?cites=16687070482078606736&as_sdt=2005&sciodt=2007&hl=en",145,"2026-09-22 08:28:53","","10.1007/s10586-023-04171-y","",,,,,,52,26.00,10,5,2,"… , The value of index ΩBiä in the Fingerprint array is denoted by ValΩBiä. The character’s value is selected from a 256-position array that corresponds to the printable characters and is …","https://www.researchgate.net/profile/Praveen-Barmavatu/publication/375282811_Enhanced_authentication_for_de-duplication_of_big_data_on_cloud_storage_system_using_machine_learning_approach/links/65a57c9a0263d85efce2e01f/Enhanced-authentication-for-de-duplication-of-big-data-on-cloud-storage-system-using-machine-learning-approach.pdf","https://scholar.google.com/scholar?q=related:kKUzCjFilOcJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
12,"K Khairuman, N Octarinie, SM Fane","Analisis Penggunaan Absensi Fingerprint dan Pengaruh Kompensasi pada Kedisiplinan Pegawai Sekretariat DPRD Kota Prabumulih",2022,"Jurnal Terapan Ilmu …","jurnal.polsri.ac.id","https://jurnal.polsri.ac.id/index.php/jtiemb/article/download/4690/1928","https://scholar.google.com/scholar?cites=647834062183299645&as_sdt=2005&sciodt=2007&hl=en",146,"2026-09-22 08:28:53","PDF","","",,,,,,12,3.00,4,3,4,"Pada penelitian ini, peneliti memiliki kesempatan untuk meneliti salah satu lembaga pemerintah di kota Prabumulih, yaitu Sekretariat DPRD di kota Prabumulih. Peneliti ini berusaha …","https://jurnal.polsri.ac.id/index.php/jtiemb/article/download/4690/1928","https://scholar.google.com/scholar?q=related:PXrVraWR_QgJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
53,"X Rao, Z Luo, Y Luo, Y Yi, G Lei…","MFFALoc: CSI-based multifeatures fusion adaptive device-free passive indoor fingerprinting localization",2023,"IEEE Internet of Things …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10345638/","https://scholar.google.com/scholar?cites=18101375430516745913&as_sdt=2005&sciodt=2007&hl=en",147,"2026-09-22 08:28:53","","","",,,,,,53,17.67,9,6,3,"… One popular research area in indoor localization is passive fingerprinting localization based on Channel State Information (CSI), which uses general-purpose Wi-Fi platforms and “…","https://ieeexplore.ieee.org/iel7/6488907/6702522/10345638.pdf","https://scholar.google.com/scholar?q=related:uSbvgQwBNfsJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
73,"A Hanandeh, R Rami, F Alazzawi","The effects of big data, artificial intelligence, and business intelligence on e-learning and business performance: Evidence from Jordanian telecommunication …",2023,"","repository.uobaghdad.edu.iq","https://repository.uobaghdad.edu.iq/articles/DhdL-Y0BVTCNdQwCoyu4","https://scholar.google.com/scholar?cites=18107306244349564027&as_sdt=2005&sciodt=2007&hl=en",148,"2026-09-22 08:28:53","HTML","","",,,,,,73,24.33,24,3,3,"This study sought to investigate the impacts of big data, artificial intelligence (AI), and business intelligence (BI) on Firms'e-learning and business performance at Jordanian …","https://repository.uobaghdad.edu.iq/articles/DhdL-Y0BVTCNdQwCoyu4","https://scholar.google.com/scholar?q=related:exSrtRcTSvsJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
26,"J Kong, H Su, C Li, S Cheng, Y Wang, Y Ran, Y Li…","Synthesis and luminescence properties of oxyapatite-type ZnLa4 (SiO4) 3O: Eu3+ phosphor for high CRI w-LEDs, latent fingerprints, and security ink",2023,"Ceramics …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0272884223029061","https://scholar.google.com/scholar?cites=2410006823031064855&as_sdt=2005&sciodt=2007&hl=en",149,"2026-09-22 08:28:53","","","",,,,,,26,8.67,3,8,3,"… W-LEDs usually have a low colour rendering index and a high colour coordinate temperature (CCT) [6,7]. Three-colour w-LEDs through the combination of green, red, and blue …","","https://scholar.google.com/scholar?q=related:F8kI0W8QciEJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
